id,text,label,source
12080,"This assumes brain-dead is a logical choice to consider one dead. Even so, it proves nothing about when life begins. What says they have to be the same? This is a classic example of a conclusion not following from the premise.",0,Sarcasm Corpus V2
12081,It doesn't make sense because no one makes that claim. There are some random events that take place that may have an effect on evolution. That does not mean that evolution is random.,0,Sarcasm Corpus V2
12082,Sorry to shatter you little world but this is happening it has been happening 25 years and it is happening now and it is completly legal no laws have been broken and yes there is a market for fetal tissue /limbs and bodies.Do some research you will be surprised what you will find.,0,Sarcasm Corpus V2
12083,"Congrats, may your marriage continue to be a happy one.If I may deviate from the original thread a bit I have a couple of questions that pertain to your specific situation. If they are too personnal please feel free to say so.Do you consider yourself to be any particular branch of Christian? ie. Lutheran, Catholic, Apiscopal (sp), etc.How do you reconcile your Christianity with the portions of the bible that specificly deal with homosexual activity as a sin? (If this question sounds rude please excuse me, I couldn't think of a better wording.)Thanks",0,Sarcasm Corpus V2
12084,"And it is. The ToE is a theory, however. It explains evolution, which has been observed. Do not attempt to deny that.",0,Sarcasm Corpus V2
12085,"And a woman's life choices, health, and finances aren't up for hi-jacking. Every time a lifer talks about demanding the nine month rape, they talk about what the baby deserves or not deserves and how it shouldn't be punished. This SCREAMS that you don't value and respect women. The very idea that a woman is aborting as an act of revenge - it's absurd and insulting.",0,Sarcasm Corpus V2
12086,"And yet, for most pro-choice folk on these forums, this question really is meaningless. For, even when it is assumed by these folk that the embryo has rights, they nevertheless argue that abortion is still acceptable. Even you believe this Shooter.",0,Sarcasm Corpus V2
12087,Well he HAS admitted he can't prove his belief. I guess that posting here would admit his false dichotomies that it's either literal genesis or evolution are false and god knows the world will end when that happens. Super admitting he's wrong? Never going to happen.,0,Sarcasm Corpus V2
12088,Because it will encourage teens to engage in riskier behavior. Abstinence until marriage is still the best way.,0,Sarcasm Corpus V2
12089,But isn't that the problem? This creationist decided that science should be limited to his religion. He's afraid of flying.,0,Sarcasm Corpus V2
12090,"And like drugs, banning firearms would create another tax free black market, supplied by underground smuggling and manufacturing. Making a pistol with low chamber pressures, especially a semi or full auto firing from an open bolt, is no big deal to a competent machinist. Guns like the MC-10 are made mostly from stamped steel, simple to manufacture in a spare room. This all sounds like legislation of morality, proven to be impossible.",0,Sarcasm Corpus V2
12091,"Just like the Brady Campaign. Often when trying to paint concealed carry holders as dangerous individuals, most instances they cite either never had a concealed carry permit to begin with, or the matters of the case were instances that lacked mens-rea and weren't crimes to begin with.",0,Sarcasm Corpus V2
12092,"Yes, it's very subjective. I was using evil as an example that was incorrectly used on the website. Even though evil is subjective, you can still be evil. (you can do evil to take away your goodness, but the only way to make yourself colder is by removing your heat, not adding ""cold"")",0,Sarcasm Corpus V2
12093,"Nonsense, societies change over time, therefore they evolve. Only biological populations evolve through natural selection and the theory of evolution only applies to biological populations, but the term ""evolution"" applies to other things too.",0,Sarcasm Corpus V2
12094,"But Miller is with Jesus (and by extension, you): he says that God exists and that Christianity is true. Or, if you insist that he's against you, you're left with this conundrum: You call Miller and theistic evolutionists incorrect, and he calls you and anti-evolutionists incorrect; why is your position any more logical than his?Regarding your citation about atheists using evolutionary findings to support their concepts, you omit the remainder of the paragraph. Shame on you, marc, for your quote mine. Miller clearly continues with ""philosophical pronouncements"" that many atheists do not forward. Over the following three paragraphs, he examines a single philosophical insinuation -- not a plethora of them -- and then moves beyond ""atheistic philosophical pronouncements.""",0,Sarcasm Corpus V2
